2024-01-19 09:26:36,320 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-api-1.9.16.jar
2024-01-19 09:26:36,320 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-connector-basic-1.9.16.jar
2024-01-19 09:26:36,320 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-impl-1.9.16.jar
2024-01-19 09:26:36,321 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-named-locks-1.9.16.jar
2024-01-19 09:26:36,321 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-provider-3.9.5.jar
2024-01-19 09:26:36,321 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-spi-1.9.16.jar
2024-01-19 09:26:36,321 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-transport-file-1.9.16.jar
2024-01-19 09:26:36,321 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-transport-http-1.9.16.jar
2024-01-19 09:26:36,321 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-transport-wagon-1.9.16.jar
2024-01-19 09:26:36,321 [Worker-36: Launching mavenrun-7ecafb8b-2c37-4788-a795-ad2bcf9a50eb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rafae\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-util-1.9.16.jar
